customer_id,member_tier,transaction_date,partner_name,category,transaction_amount,base_points_issued,bonus_points_issued,total_cost_to_partner
EDR_101456,Silver,2023-06-23,Partner Y,Fuel,57.4,57,0,0.342
EDR_100984,Silver,2023-07-05,Partner Y,Fuel,81.19,81,0,0.486
EDR_101031,Silver,2024-05-07,Partner Y,Fuel,63.24,63,0,0.378
EDR_101111,Base,2024-03-06,Partner Y,Fuel,80.83,80,0,0.48
EDR_100027,Silver,2024-04-02,Partner Y,Fuel,84.93,84,200,1.704
EDR_100189,Base,2024-02-21,Partner Y,Fuel,100.29,100,0,0.6
EDR_101966,Base,2024-04-18,Partner X,Home,86.5,86,0,0.516
EDR_100702,Base,2023-09-08,Partner X,Apparel,36.51,36,0,0.216
EDR_101452,Gold,2023-10-24,Partner X,Apparel,41.03,41,0,0.246
EDR_101711,Base,2024-05-05,Partner X,Home,107.38,107,428,3.21
EDR_100572,Base,2023-11-21,Partner X,Home,59.55,59,0,0.354
EDR_101352,Base,2024-04-14,Partner X,Home,35.09,35,0,0.21
EDR_100719,Silver,2023-09-21,Partner X,Home,198.62,198,792,5.94
EDR_100859,Base,2024-05-04,Partner X,Apparel,185.34,185,0,1.11
EDR_101216,Base,2024-05-18,Partner X,Home,125.68,125,0,0.75
EDR_101751,Base,2023-09-29,Partner X,Home,124.1,124,496,3.72
EDR_101929,Base,2023-10-23,Partner X,Apparel,98.33,98,0,0.588
EDR_100759,Silver,2023-09-10,Partner X,Apparel,112.99,112,0,0.672
EDR_100488,Gold,2024-01-18,Partner Y,Fuel,76.05,76,0,0.456
EDR_101601,Base,2024-02-21,Partner X,Electronics,39.1,39,0,0.234
EDR_100025,Silver,2024-04-14,Partner X,Electronics,39.42,39,0,0.234
EDR_101859,Silver,2024-01-13,Partner Y,Fuel,108.22,108,0,0.648
EDR_100765,Silver,2023-06-29,Partner X,Home,97.6,97,388,2.91
EDR_100112,Gold,2023-11-22,Partner Y,Fuel,45.7,45,200,1.47
EDR_100895,Base,2023-10-25,Partner X,Home,56.66,56,0,0.336
EDR_101953,Silver,2023-06-21,Partner Y,Fuel,76.01,76,0,0.456
EDR_101976,Base,2023-11-05,Partner X,Apparel,156.26,156,0,0.936
EDR_100613,Base,2024-05-31,Partner X,Apparel,41.18,41,164,1.23
EDR_100080,Gold,2023-12-24,Partner Y,Fuel,66.77,66,200,1.596
EDR_101025,Base,2023-10-16,Partner Y,Fuel,48.2,48,200,1.488
EDR_100721,Base,2024-01-30,Partner Y,Fuel,27.29,27,0,0.162
EDR_101776,Silver,2023-12-24,Partner X,Home,91.83,91,0,0.546
EDR_100621,Base,2023-07-22,Partner Y,Fuel,107.95,107,0,0.642
EDR_101362,Silver,2023-06-05,Partner Y,Fuel,36.44,36,0,0.216
EDR_101279,Base,2023-08-24,Partner X,Apparel,63.7,63,0,0.378
EDR_100988,Base,2024-03-20,Partner Y,Fuel,36.95,36,0,0.216
EDR_100741,Base,2024-04-23,Partner Y,Fuel,117.08,117,200,1.902
EDR_100801,Base,2023-06-23,Partner Y,Fuel,101.66,101,0,0.606
EDR_100061,Base,2024-03-01,Partner Y,Fuel,104.81,104,200,1.824
EDR_100319,Base,2023-08-03,Partner Y,Fuel,42.52,42,0,0.252
EDR_100827,Base,2023-12-15,Partner X,Electronics,205.0,205,0,1.23
EDR_100078,Base,2023-08-14,Partner X,Electronics,138.2,138,0,0.828
EDR_101084,Gold,2024-02-06,Partner X,Home,5.0,5,20,0.15
EDR_100599,Base,2023-12-02,Partner X,Home,155.31,155,620,4.65
EDR_100477,Silver,2024-03-30,Partner Y,Fuel,86.05,86,0,0.516
EDR_100462,Silver,2023-11-19,Partner X,Electronics,148.71,148,0,0.888
EDR_101501,Base,2024-01-07,Partner X,Electronics,163.5,163,0,0.978
EDR_100456,Base,2023-08-10,Partner Y,Fuel,83.23,83,0,0.498
EDR_101790,Base,2023-06-06,Partner Y,Fuel,52.68,52,0,0.312
EDR_101465,Base,2023-11-23,Partner Y,Fuel,93.88,93,200,1.758
EDR_101451,Silver,2023-12-08,Partner Y,Fuel,78.01,78,0,0.468
EDR_101723,Base,2023-08-11,Partner X,Electronics,109.16,109,0,0.654
EDR_101660,Silver,2024-02-01,Partner X,Apparel,171.23,171,684,5.13
EDR_100133,Base,2024-05-25,Partner X,Apparel,5.0,5,20,0.15
EDR_101925,Base,2024-01-23,Partner Y,Fuel,110.91,110,0,0.66
EDR_101382,Gold,2024-02-24,Partner Y,Fuel,91.22,91,200,1.746
EDR_100872,Silver,2024-03-16,Partner X,Home,246.27,246,0,1.476
EDR_101209,Gold,2023-09-04,Partner Y,Fuel,103.4,103,200,1.818
EDR_100972,Silver,2023-07-28,Partner X,Electronics,149.87,149,0,0.894
EDR_101210,Base,2023-11-28,Partner X,Electronics,169.89,169,0,1.014
EDR_101213,Silver,2024-04-26,Partner Y,Fuel,55.48,55,0,0.33
EDR_100656,Base,2023-09-03,Partner X,Electronics,203.11,203,0,1.218
EDR_101159,Base,2024-02-26,Partner Y,Fuel,69.59,69,200,1.614
EDR_100878,Base,2024-04-05,Partner Y,Fuel,96.53,96,0,0.576
EDR_101895,Silver,2023-12-18,Partner X,Apparel,54.7,54,0,0.324
EDR_100441,Gold,2023-12-09,Partner Y,Fuel,74.72,74,0,0.444
EDR_101602,Base,2023-12-07,Partner Y,Fuel,95.89,95,0,0.57
EDR_100869,Gold,2023-08-31,Partner Y,Fuel,66.08,66,0,0.396
EDR_101712,Silver,2024-02-11,Partner Y,Fuel,76.62,76,200,1.656
EDR_101405,Base,2023-10-20,Partner X,Home,41.19,41,164,1.23
EDR_101981,Gold,2024-04-29,Partner Y,Fuel,85.49,85,0,0.51
EDR_101758,Base,2024-04-23,Partner X,Electronics,155.9,155,620,4.65
EDR_101493,Base,2024-05-04,Partner Y,Fuel,59.43,59,0,0.354
EDR_100312,Base,2023-11-02,Partner Y,Fuel,97.13,97,0,0.582
EDR_100542,Base,2023-12-14,Partner Y,Fuel,78.52,78,200,1.668
EDR_100191,Gold,2024-03-24,Partner X,Electronics,143.67,143,0,0.858
EDR_100985,Base,2024-05-14,Partner Y,Fuel,72.74,72,0,0.432
EDR_100195,Base,2023-12-04,Partner Y,Fuel,55.33,55,0,0.33
EDR_101521,Gold,2023-12-03,Partner X,Apparel,125.93,125,0,0.75
EDR_101409,Gold,2024-01-15,Partner Y,Fuel,103.53,103,200,1.818
EDR_100600,Base,2024-03-24,Partner X,Apparel,163.56,163,0,0.978
EDR_101364,Silver,2024-04-03,Partner X,Apparel,55.38,55,0,0.33
EDR_101230,Gold,2023-11-27,Partner X,Home,166.92,166,0,0.996
EDR_100543,Silver,2024-03-28,Partner Y,Fuel,115.47,115,0,0.69
EDR_101229,Base,2023-08-18,Partner X,Apparel,111.93,111,0,0.666
EDR_101960,Base,2024-04-08,Partner X,Home,113.96,113,0,0.678
EDR_101302,Base,2023-08-14,Partner Y,Fuel,39.81,39,200,1.434
EDR_100992,Base,2023-11-22,Partner Y,Fuel,63.46,63,200,1.578
EDR_100307,Base,2023-08-12,Partner X,Electronics,43.85,43,0,0.258
EDR_100290,Base,2024-05-29,Partner X,Electronics,8.7,8,0,0.048
EDR_101020,Silver,2023-12-02,Partner X,Home,73.62,73,0,0.438
EDR_101127,Base,2024-03-05,Partner X,Home,142.78,142,0,0.852
EDR_101356,Gold,2023-12-10,Partner X,Apparel,143.65,143,0,0.858
EDR_101805,Silver,2023-12-18,Partner X,Home,150.9,150,600,4.5
EDR_101541,Base,2024-04-13,Partner X,Electronics,200.08,200,800,6.0
EDR_100761,Base,2023-08-05,Partner Y,Fuel,85.02,85,0,0.51
EDR_101218,Silver,2023-06-22,Partner X,Electronics,104.17,104,0,0.624
EDR_101314,Base,2024-03-04,Partner X,Electronics,187.48,187,0,1.122
EDR_100027,Silver,2023-10-09,Partner Y,Fuel,116.66,116,200,1.896
EDR_100109,Base,2024-04-17,Partner X,Home,5.0,5,20,0.15
EDR_101555,Base,2023-06-05,Partner Y,Fuel,86.1,86,0,0.516
EDR_101434,Base,2023-08-13,Partner X,Apparel,69.09,69,276,2.07
EDR_101604,Base,2023-06-12,Partner Y,Fuel,93.6,93,0,0.558
EDR_101370,Gold,2023-07-11,Partner Y,Fuel,58.04,58,200,1.548
EDR_101715,Gold,2023-08-15,Partner Y,Fuel,95.82,95,0,0.57
EDR_100233,Base,2023-09-01,Partner X,Apparel,53.72,53,0,0.318
EDR_100291,Base,2023-12-13,Partner X,Home,102.15,102,0,0.612
EDR_101616,Gold,2023-09-08,Partner X,Home,245.04,245,0,1.47
EDR_100157,Silver,2023-11-04,Partner X,Electronics,128.59,128,0,0.768
EDR_101004,Gold,2023-09-15,Partner Y,Fuel,76.96,76,0,0.456
EDR_100651,Silver,2023-12-03,Partner X,Apparel,67.66,67,0,0.402
EDR_101220,Gold,2023-07-02,Partner X,Apparel,86.65,86,0,0.516
EDR_101965,Silver,2023-11-28,Partner Y,Fuel,84.13,84,0,0.504
EDR_101238,Gold,2024-01-06,Partner Y,Fuel,110.63,110,0,0.66
EDR_100580,Base,2023-07-20,Partner X,Electronics,132.95,132,0,0.792
EDR_101311,Gold,2023-10-14,Partner X,Home,161.79,161,0,0.966
EDR_101043,Silver,2023-09-18,Partner X,Home,130.8,130,520,3.9
EDR_101784,Silver,2024-01-25,Partner Y,Fuel,100.49,100,200,1.8
EDR_100648,Silver,2023-08-11,Partner Y,Fuel,71.51,71,0,0.426
EDR_100625,Base,2024-01-11,Partner Y,Fuel,66.34,66,200,1.596
EDR_101759,Silver,2023-12-02,Partner X,Home,210.47,210,0,1.26
EDR_100500,Silver,2024-02-02,Partner X,Apparel,120.38,120,0,0.72
EDR_100278,Silver,2023-07-23,Partner X,Apparel,198.28,198,0,1.188
EDR_100881,Silver,2023-08-16,Partner Y,Fuel,116.92,116,0,0.696
EDR_101548,Base,2023-09-29,Partner Y,Fuel,62.92,62,0,0.372
EDR_100938,Base,2024-01-28,Partner X,Apparel,187.45,187,0,1.122
EDR_101352,Base,2023-06-19,Partner X,Apparel,119.7,119,0,0.714
EDR_101004,Gold,2023-08-31,Partner X,Apparel,92.87,92,368,2.76
EDR_101340,Base,2023-08-27,Partner Y,Fuel,89.86,89,0,0.534
EDR_100912,Silver,2024-01-18,Partner Y,Fuel,87.84,87,200,1.722
EDR_100431,Silver,2024-05-24,Partner Y,Fuel,86.17,86,0,0.516
EDR_100250,Base,2023-11-07,Partner X,Electronics,164.84,164,0,0.984
EDR_101003,Silver,2023-10-02,Partner X,Apparel,5.0,5,0,0.03
EDR_100356,Base,2024-05-30,Partner Y,Fuel,26.52,26,0,0.156
EDR_100621,Base,2023-06-16,Partner Y,Fuel,71.69,71,0,0.426
EDR_101409,Gold,2024-02-10,Partner X,Apparel,176.71,176,0,1.056
EDR_101726,Silver,2023-09-12,Partner X,Electronics,64.96,64,256,1.92
EDR_101923,Base,2024-04-06,Partner Y,Fuel,86.47,86,0,0.516
EDR_100822,Base,2023-10-15,Partner Y,Fuel,58.02,58,0,0.348
EDR_100005,Base,2024-04-13,Partner X,Electronics,31.57,31,0,0.186
EDR_100253,Base,2023-11-02,Partner X,Electronics,126.31,126,0,0.756
EDR_100264,Gold,2024-05-29,Partner Y,Fuel,102.51,102,0,0.612
EDR_100245,Gold,2024-01-12,Partner Y,Fuel,61.8,61,0,0.366
EDR_100877,Silver,2023-06-19,Partner X,Electronics,155.71,155,0,0.93
EDR_101839,Base,2023-11-17,Partner Y,Fuel,124.21,124,0,0.744
EDR_101713,Base,2024-04-11,Partner X,Electronics,53.99,53,212,1.59
EDR_100229,Silver,2024-01-21,Partner X,Home,91.51,91,0,0.546
EDR_100298,Silver,2024-05-05,Partner Y,Fuel,146.23,146,200,2.076
EDR_100895,Base,2023-08-07,Partner X,Home,89.03,89,0,0.534
EDR_100705,Gold,2023-11-22,Partner X,Home,133.88,133,0,0.798
EDR_101312,Silver,2023-10-08,Partner Y,Fuel,111.53,111,0,0.666
EDR_100837,Base,2023-10-14,Partner X,Home,121.88,121,0,0.726
EDR_101078,Base,2024-04-17,Partner X,Apparel,81.88,81,0,0.486
EDR_101654,Base,2023-07-07,Partner Y,Fuel,81.49,81,0,0.486
EDR_100725,Gold,2023-06-23,Partner X,Electronics,181.75,181,0,1.086
EDR_101613,Base,2023-08-03,Partner Y,Fuel,39.66,39,0,0.234
EDR_100612,Silver,2024-02-29,Partner Y,Fuel,81.67,81,0,0.486
EDR_100319,Base,2023-12-29,Partner Y,Fuel,83.12,83,0,0.498
EDR_101350,Gold,2023-07-22,Partner X,Apparel,106.97,106,0,0.636
EDR_101779,Gold,2023-08-28,Partner Y,Fuel,125.56,125,200,1.95
EDR_101630,Silver,2023-10-19,Partner X,Apparel,124.02,124,496,3.72
EDR_101417,Base,2023-12-28,Partner X,Apparel,123.38,123,0,0.738
EDR_101338,Base,2023-10-13,Partner X,Home,196.17,196,0,1.176
EDR_101235,Base,2024-03-16,Partner X,Electronics,31.45,31,0,0.186
EDR_100424,Base,2024-05-09,Partner Y,Fuel,106.05,106,0,0.636
EDR_101656,Silver,2023-06-13,Partner Y,Fuel,127.51,127,0,0.762
EDR_100714,Base,2023-08-13,Partner Y,Fuel,96.96,96,0,0.576
EDR_101188,Base,2023-12-01,Partner Y,Fuel,100.44,100,0,0.6
EDR_101080,Silver,2023-08-03,Partner Y,Fuel,101.7,101,200,1.806
EDR_101635,Base,2023-08-07,Partner Y,Fuel,69.63,69,0,0.414
EDR_101298,Silver,2024-05-13,Partner X,Apparel,183.73,183,0,1.098
EDR_101307,Gold,2023-12-08,Partner Y,Fuel,110.71,110,0,0.66
EDR_101455,Gold,2024-02-16,Partner X,Home,169.15,169,0,1.014
EDR_101622,Silver,2024-02-02,Partner Y,Fuel,73.9,73,0,0.438
EDR_101139,Silver,2023-06-18,Partner Y,Fuel,101.74,101,200,1.806
EDR_101534,Base,2024-05-28,Partner Y,Fuel,72.87,72,200,1.632
EDR_101213,Silver,2023-12-13,Partner Y,Fuel,117.83,117,0,0.702
EDR_100350,Silver,2023-06-29,Partner Y,Fuel,75.88,75,0,0.45
EDR_100727,Silver,2023-10-10,Partner X,Home,126.18,126,0,0.756
EDR_100895,Base,2023-07-08,Partner X,Home,213.6,213,852,6.39
EDR_100117,Base,2023-08-21,Partner Y,Fuel,97.84,97,200,1.782
EDR_100815,Silver,2023-10-03,Partner Y,Fuel,91.6,91,0,0.546
EDR_100002,Silver,2023-10-10,Partner X,Electronics,158.25,158,0,0.948
EDR_101832,Silver,2024-02-09,Partner Y,Fuel,99.06,99,200,1.794
EDR_101227,Base,2024-04-27,Partner X,Home,241.0,241,0,1.446
EDR_101395,Gold,2023-11-22,Partner X,Electronics,90.96,90,0,0.54
EDR_101768,Base,2023-06-19,Partner Y,Fuel,113.5,113,0,0.678
EDR_100746,Base,2023-12-05,Partner X,Home,115.1,115,460,3.45
EDR_100293,Base,2024-03-20,Partner X,Apparel,151.42,151,0,0.906
EDR_101071,Base,2023-11-24,Partner X,Apparel,153.15,153,0,0.918
EDR_101755,Gold,2024-03-09,Partner Y,Fuel,67.47,67,200,1.602
EDR_100626,Base,2023-11-01,Partner X,Home,187.79,187,0,1.122
EDR_100066,Base,2023-09-01,Partner X,Apparel,146.81,146,584,4.38
EDR_101720,Base,2024-02-28,Partner Y,Fuel,90.82,90,0,0.54
EDR_101403,Silver,2023-09-22,Partner X,Home,117.58,117,0,0.702
EDR_101120,Gold,2024-01-29,Partner Y,Fuel,58.41,58,0,0.348
EDR_101635,Base,2024-01-24,Partner X,Apparel,75.87,75,0,0.45
EDR_101527,Base,2023-09-04,Partner Y,Fuel,146.55,146,0,0.876
EDR_100947,Gold,2023-08-14,Partner Y,Fuel,48.38,48,0,0.288
EDR_100005,Base,2024-01-12,Partner X,Home,20.39,20,0,0.12
EDR_101518,Base,2023-06-24,Partner Y,Fuel,33.12,33,200,1.398
EDR_100507,Gold,2024-01-18,Partner Y,Fuel,70.75,70,0,0.42
EDR_100691,Base,2023-07-26,Partner X,Home,172.87,172,0,1.032
EDR_101602,Base,2023-11-12,Partner Y,Fuel,99.32,99,0,0.594
EDR_101975,Gold,2023-08-14,Partner X,Apparel,34.26,34,0,0.204
EDR_101259,Silver,2024-03-12,Partner X,Electronics,97.57,97,0,0.582
EDR_101807,Base,2024-05-23,Partner X,Electronics,115.29,115,0,0.69
EDR_100247,Gold,2024-04-18,Partner Y,Fuel,90.77,90,0,0.54
EDR_101818,Silver,2024-03-10,Partner X,Electronics,81.72,81,0,0.486
EDR_100622,Base,2023-10-23,Partner Y,Fuel,99.6,99,200,1.794
EDR_100278,Silver,2023-11-16,Partner X,Electronics,112.29,112,448,3.36
EDR_100464,Gold,2023-08-28,Partner Y,Fuel,58.5,58,0,0.348
EDR_101489,Base,2023-08-03,Partner Y,Fuel,73.62,73,0,0.438
EDR_100261,Gold,2023-07-13,Partner Y,Fuel,78.48,78,0,0.468
EDR_101544,Gold,2024-01-17,Partner X,Home,80.0,80,0,0.48
EDR_101986,Silver,2024-02-28,Partner X,Home,103.45,103,0,0.618
EDR_101463,Silver,2023-09-12,Partner X,Apparel,182.68,182,0,1.092
EDR_100957,Base,2024-02-11,Partner Y,Fuel,60.8,60,0,0.36
EDR_101070,Base,2023-12-31,Partner Y,Fuel,59.43,59,0,0.354
EDR_101452,Gold,2023-06-02,Partner Y,Fuel,125.16,125,0,0.75
EDR_100723,Silver,2024-02-08,Partner X,Home,254.14,254,0,1.524
EDR_100765,Silver,2023-07-21,Partner Y,Fuel,58.24,58,200,1.548
EDR_100652,Silver,2023-10-05,Partner X,Apparel,183.23,183,0,1.098
EDR_100562,Base,2023-09-14,Partner X,Electronics,98.18,98,0,0.588
EDR_100441,Gold,2023-12-14,Partner Y,Fuel,79.2,79,200,1.674
EDR_100792,Silver,2023-11-12,Partner X,Home,96.09,96,0,0.576
EDR_100684,Gold,2023-08-26,Partner Y,Fuel,71.92,71,200,1.626
EDR_100747,Silver,2024-05-29,Partner X,Home,135.37,135,540,4.05
EDR_101883,Silver,2023-12-10,Partner Y,Fuel,86.41,86,0,0.516
EDR_100720,Gold,2024-04-09,Partner Y,Fuel,147.28,147,0,0.882
EDR_101673,Gold,2023-11-05,Partner Y,Fuel,45.46,45,0,0.27
EDR_101539,Silver,2023-07-01,Partner Y,Fuel,51.65,51,0,0.306
EDR_101727,Gold,2024-03-09,Partner X,Apparel,148.39,148,0,0.888
EDR_101412,Base,2024-02-18,Partner X,Apparel,42.45,42,0,0.252
EDR_101582,Silver,2024-02-20,Partner Y,Fuel,93.31,93,0,0.558
EDR_101310,Base,2023-12-02,Partner Y,Fuel,69.12,69,0,0.414
EDR_101411,Base,2023-08-12,Partner X,Electronics,125.19,125,0,0.75
EDR_101544,Gold,2023-11-12,Partner Y,Fuel,75.99,75,200,1.65
EDR_101281,Silver,2024-05-15,Partner X,Apparel,205.19,205,0,1.23
EDR_101722,Base,2023-11-03,Partner Y,Fuel,110.61,110,0,0.66
EDR_100355,Silver,2023-07-22,Partner X,Apparel,101.35,101,404,3.03
EDR_101757,Base,2024-02-25,Partner X,Electronics,100.44,100,0,0.6
EDR_101170,Silver,2023-11-12,Partner X,Apparel,144.43,144,0,0.864
EDR_100016,Base,2024-02-04,Partner Y,Fuel,87.21,87,0,0.522
EDR_101902,Silver,2023-11-28,Partner X,Home,116.83,116,0,0.696
EDR_100878,Base,2023-07-01,Partner X,Home,255.68,255,0,1.53
EDR_101638,Gold,2024-05-02,Partner X,Home,186.01,186,0,1.116
EDR_101985,Base,2023-10-26,Partner Y,Fuel,61.29,61,0,0.366
EDR_100819,Base,2023-08-20,Partner X,Home,59.14,59,0,0.354
EDR_101697,Base,2024-03-05,Partner X,Apparel,168.65,168,0,1.008
EDR_100774,Silver,2023-08-01,Partner Y,Fuel,121.68,121,200,1.926
EDR_101872,Silver,2024-01-11,Partner Y,Fuel,122.44,122,0,0.732
EDR_100107,Silver,2024-01-02,Partner X,Apparel,210.04,210,0,1.26
EDR_100937,Gold,2023-09-24,Partner Y,Fuel,64.73,64,200,1.584
EDR_101721,Base,2023-06-08,Partner Y,Fuel,81.56,81,0,0.486
EDR_101388,Gold,2023-06-16,Partner Y,Fuel,57.65,57,200,1.542
EDR_100219,Gold,2023-12-29,Partner X,Electronics,92.55,92,0,0.552
EDR_101339,Base,2023-12-16,Partner Y,Fuel,57.24,57,0,0.342
EDR_101944,Silver,2024-04-04,Partner Y,Fuel,110.0,110,200,1.86
EDR_100989,Gold,2023-09-07,Partner X,Home,135.91,135,540,4.05
EDR_100904,Base,2023-06-15,Partner X,Apparel,101.35,101,0,0.606
EDR_100897,Gold,2023-11-29,Partner Y,Fuel,67.06,67,0,0.402
EDR_101194,Base,2024-03-23,Partner Y,Fuel,34.91,34,200,1.404
EDR_100206,Base,2023-08-12,Partner Y,Fuel,92.43,92,0,0.552
EDR_101725,Base,2023-09-13,Partner Y,Fuel,85.56,85,0,0.51
EDR_101873,Gold,2023-12-02,Partner Y,Fuel,69.32,69,0,0.414
EDR_101124,Silver,2024-02-09,Partner X,Home,176.01,176,704,5.28
EDR_100634,Base,2024-02-11,Partner X,Electronics,100.63,100,0,0.6
EDR_101595,Silver,2024-02-16,Partner Y,Fuel,126.46,126,0,0.756
EDR_100367,Gold,2023-08-06,Partner X,Home,49.6,49,196,1.47
EDR_100688,Silver,2024-05-09,Partner Y,Fuel,88.87,88,0,0.528
EDR_101103,Gold,2023-09-15,Partner Y,Fuel,85.77,85,0,0.51
EDR_100066,Base,2024-01-04,Partner X,Apparel,26.88,26,0,0.156
EDR_101260,Base,2024-01-08,Partner X,Electronics,122.93,122,488,3.66
EDR_101752,Base,2023-06-09,Partner Y,Fuel,55.98,55,200,1.53
EDR_100319,Base,2024-01-05,Partner X,Home,188.91,188,0,1.128
EDR_100548,Silver,2024-05-30,Partner Y,Fuel,117.45,117,200,1.902
EDR_100785,Gold,2024-04-13,Partner X,Electronics,108.93,108,0,0.648
EDR_100571,Silver,2024-03-09,Partner Y,Fuel,121.11,121,0,0.726
EDR_101571,Base,2024-05-18,Partner X,Home,187.9,187,0,1.122
EDR_100014,Base,2023-06-28,Partner X,Apparel,122.62,122,0,0.732
EDR_100864,Base,2023-12-24,Partner Y,Fuel,90.24,90,200,1.74
EDR_100398,Silver,2024-03-10,Partner X,Apparel,124.93,124,496,3.72
EDR_100448,Base,2024-05-14,Partner X,Apparel,172.97,172,0,1.032
EDR_100097,Base,2023-08-30,Partner Y,Fuel,24.84,24,0,0.144
EDR_101381,Base,2024-03-22,Partner Y,Fuel,107.09,107,0,0.642
EDR_101998,Base,2023-08-14,Partner X,Electronics,143.57,143,0,0.858
EDR_100084,Base,2024-03-24,Partner X,Home,73.8,73,0,0.438
EDR_100071,Base,2024-05-28,Partner X,Home,53.65,53,0,0.318
EDR_100151,Base,2024-03-05,Partner X,Electronics,144.51,144,576,4.32
EDR_101405,Base,2023-10-22,Partner Y,Fuel,66.62,66,0,0.396
EDR_101884,Base,2023-06-18,Partner X,Electronics,58.33,58,232,1.74
EDR_100136,Silver,2024-05-06,Partner Y,Fuel,63.45,63,0,0.378
EDR_101610,Gold,2023-10-13,Partner Y,Fuel,66.92,66,0,0.396
EDR_101157,Gold,2024-02-21,Partner X,Home,45.58,45,180,1.35
EDR_100946,Base,2023-12-22,Partner X,Home,107.83,107,428,3.21
EDR_100794,Base,2023-12-22,Partner Y,Fuel,85.38,85,0,0.51
EDR_101450,Base,2024-01-24,Partner X,Home,118.51,118,0,0.708
EDR_101722,Base,2023-12-19,Partner Y,Fuel,62.91,62,0,0.372
EDR_100579,Base,2023-12-28,Partner Y,Fuel,96.44,96,0,0.576
EDR_100119,Silver,2024-03-31,Partner X,Home,101.56,101,0,0.606
EDR_101921,Base,2023-06-07,Partner Y,Fuel,104.16,104,0,0.624
EDR_100181,Base,2023-07-08,Partner Y,Fuel,67.0,67,0,0.402
EDR_101579,Silver,2023-06-09,Partner Y,Fuel,98.14,98,0,0.588
EDR_101746,Base,2023-07-24,Partner Y,Fuel,100.48,100,0,0.6
EDR_100670,Base,2024-05-09,Partner Y,Fuel,86.77,86,0,0.516
EDR_100537,Base,2024-03-20,Partner Y,Fuel,95.88,95,0,0.57
EDR_101675,Base,2023-11-19,Partner Y,Fuel,76.42,76,0,0.456
EDR_100447,Silver,2024-04-06,Partner Y,Fuel,69.46,69,0,0.414
EDR_101969,Base,2024-02-25,Partner Y,Fuel,75.04,75,0,0.45
EDR_100543,Silver,2023-11-01,Partner Y,Fuel,90.91,90,0,0.54
EDR_100611,Silver,2024-05-25,Partner Y,Fuel,65.4,65,200,1.59
EDR_101232,Base,2023-11-17,Partner X,Apparel,204.0,204,0,1.224
EDR_100054,Silver,2023-09-16,Partner X,Home,67.33,67,0,0.402
EDR_101879,Silver,2023-06-20,Partner X,Home,137.05,137,0,0.822
EDR_100248,Gold,2024-03-01,Partner Y,Fuel,75.33,75,200,1.65
EDR_100739,Base,2024-05-19,Partner Y,Fuel,75.7,75,0,0.45
EDR_100753,Base,2024-02-11,Partner Y,Fuel,84.59,84,200,1.704
EDR_101039,Base,2024-03-15,Partner X,Apparel,142.9,142,0,0.852
EDR_100045,Silver,2023-08-01,Partner Y,Fuel,129.09,129,200,1.974
EDR_101308,Base,2024-01-19,Partner X,Home,147.17,147,0,0.882
EDR_101917,Silver,2024-02-26,Partner X,Electronics,176.26,176,0,1.056
EDR_101118,Base,2024-01-16,Partner X,Home,5.0,5,20,0.15
EDR_101572,Silver,2023-10-10,Partner X,Home,168.2,168,0,1.008
EDR_101945,Silver,2023-06-30,Partner Y,Fuel,52.61,52,0,0.312
EDR_101565,Base,2023-12-04,Partner Y,Fuel,131.95,131,0,0.786
EDR_100207,Silver,2023-08-04,Partner Y,Fuel,61.0,61,0,0.366
EDR_101968,Base,2024-01-25,Partner Y,Fuel,63.6,63,0,0.378
EDR_101743,Base,2023-08-10,Partner Y,Fuel,69.77,69,0,0.414
EDR_100094,Silver,2023-08-25,Partner Y,Fuel,117.91,117,0,0.702
EDR_100521,Base,2023-12-06,Partner X,Apparel,90.89,90,360,2.7
EDR_100393,Silver,2023-12-28,Partner Y,Fuel,89.14,89,0,0.534
EDR_100417,Base,2024-05-03,Partner X,Apparel,119.14,119,0,0.714
EDR_101603,Base,2024-05-20,Partner X,Apparel,99.59,99,396,2.97
EDR_100217,Silver,2023-12-14,Partner Y,Fuel,84.5,84,0,0.504
EDR_101466,Gold,2024-04-16,Partner Y,Fuel,98.38,98,0,0.588
EDR_101508,Silver,2023-08-22,Partner X,Home,56.7,56,0,0.336
EDR_100922,Gold,2023-11-05,Partner Y,Fuel,90.2,90,0,0.54
EDR_100002,Silver,2023-12-17,Partner Y,Fuel,99.35,99,200,1.794
EDR_100783,Base,2023-11-13,Partner X,Apparel,5.0,5,0,0.03
EDR_100087,Silver,2023-11-16,Partner Y,Fuel,98.05,98,0,0.588
EDR_101458,Base,2024-03-21,Partner Y,Fuel,95.76,95,0,0.57
EDR_101976,Base,2024-02-07,Partner Y,Fuel,106.57,106,0,0.636
EDR_101652,Base,2023-10-17,Partner Y,Fuel,70.71,70,200,1.62
EDR_100923,Silver,2023-09-07,Partner X,Apparel,91.08,91,0,0.546
EDR_101564,Gold,2024-01-29,Partner Y,Fuel,71.01,71,0,0.426
EDR_100797,Silver,2023-12-26,Partner Y,Fuel,101.45,101,0,0.606
EDR_101305,Gold,2023-11-04,Partner X,Apparel,281.51,281,1124,8.43
EDR_100782,Base,2023-07-22,Partner X,Electronics,207.51,207,0,1.242
EDR_100190,Base,2023-10-15,Partner Y,Fuel,112.2,112,0,0.672
EDR_101301,Gold,2024-01-01,Partner X,Apparel,115.6,115,0,0.69
